row_id,target,expected,token_id,reference,surface,normalized_surface,lemma,gram_class,case,gender,number,person,mood,tense,voice,decision,reason,source
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b03_h055_22_zur_a_03,RV 3.55.22a,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b03_h056_04_zur_c_05,RV 3.56.4c,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b03_h056_05_zur_a_01,RV 3.56.5a,trī́,trī,trí-,nominal stem,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b03_h058_04_zur_c_01,RV 3.58.4c,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b03_h058_08_zur_a_05,RV 3.58.8a,purūcī́ḥ,purūcīḥ,purūcī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b03_h059_08_zur_a_02,RV 3.59.8a,páñca,pañca,páñca-,nominal stem,NOM,M,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imāni,NOM/ACC.PL.N demonstrative,b03_h060_06_zur_c_01,RV 3.60.6c,imā́ni,imāni,ayám,pronoun,,N,PL,,,,,accepted, plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b03_h060_07_zur_c_01,RV 3.60.7c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b03_h062_03_zur_a_01,RV 3.62.3a,asmé,asme,ahám,pronoun,DAT,,PL,,,,,accepted,dat plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b03_h062_03_zur_b_01,RV 3.62.3b,asmé,asme,ahám,pronoun,DAT,,PL,,,,,accepted,dat plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b03_h062_03_zur_c_02,RV 3.62.3c,várūtrīḥ,varūtrīḥ,várūtrī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b03_h062_10_zur_c_01,RV 3.62.10c,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h002_18_zur_c_03,RV 4.2.18c,urváśīḥ,urvaśīḥ,urváśī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h003_12_zur_a_02,RV 4.3.12a,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h004_08_zur_d_01,RV 4.4.8d,asmé,asme,ahám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,ayā,INS.SG demonstrative or adverbial,b04_h004_15_zur_a_01,RV 4.4.15a,ayā́,ayā,ayám,pronoun,INS,F,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h005_13_zur_c_03,RV 4.5.13c,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h005_13_zur_c_05,RV 4.5.13c,pátnīḥ,patnīḥ,pátnī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b04_h006_08_zur_a_03,RV 4.6.8a,páñca,pañca,páñca-,nominal stem,NOM,,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h008_07_zur_a_01,RV 4.8.7a,asmé,asme,ahám,pronoun,DAT,,PL,,,,,accepted,dat plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h008_07_zur_c_01,RV 4.8.7c,asmé,asme,ahám,pronoun,DAT,,PL,,,,,accepted,dat plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,yuṣme,DAT/LOC.PL pronoun,b04_h010_08_zur_c_02,RV 4.10.8c,yuṣmé,yuṣme,tvám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h013_03_zur_c_05,RV 4.13.3c,yahvī́ḥ,yahvīḥ,yahvī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h016_21_zur_b_03,RV 4.16.21b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h017_20_zur_c_05,RV 4.17.20c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h017_21_zur_b_03,RV 4.17.21b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h018_04_zur_a_06,RV 4.18.4a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h019_07_zur_d_03,RV 4.19.7d,staryàḥ,staryaḥ,starī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h019_07_zur_d_04,RV 4.19.7d,dáṁsupatnīḥ,daṁsupatnīḥ,dáṁsupatnī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h019_11_zur_b_03,RV 4.19.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h020_11_zur_b_03,RV 4.20.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h021_01_zur_c_02,RV 4.21.1c,táviṣīḥ,taviṣīḥ,táviṣī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h021_11_zur_b_03,RV 4.21.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h022_07_zur_a_07,RV 4.22.7a,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-16,śamī,INS.SG.F,b04_h022_08_zur_b_03,RV 4.22.8b,śámī,śamī,śámī-,nominal stem,INS,F,SG,,,,,accepted,instrumental singular feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h022_09_zur_a_01,RV 4.22.9a,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h022_11_zur_b_03,RV 4.22.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h023_11_zur_b_03,RV 4.23.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h024_11_zur_b_03,RV 4.24.11b,nadyàḥ,nadyaḥ,nadī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h026_07_zur_b_01,RV 4.26.7b,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h027_01_zur_c_01,RV 4.27.1c,śatám,śatam,śatá-,nominal stem,NOM,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-26,tvā,INS.SG pronoun,b04_h028_01_zur_a_01,RV 4.28.1a,tvā́,tvā,tvám,pronoun,INS,,SG,,,,,accepted,instrumental singular pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-26,tvā,INS.SG pronoun,b04_h028_02_zur_a_01,RV 4.28.2a,tvā́,tvā,tvám,pronoun,INS,,SG,,,,,accepted,instrumental singular pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h028_04_zur_b_02,RV 4.28.4b,dā́sīḥ,dāsīḥ,dā́sī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b04_h030_15_zur_c_02,RV 4.30.15c,páñca,pañca,páñca-,nominal stem,ACC,M,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h030_20_zur_a_01,RV 4.30.20a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h031_03_zur_c_01,RV 4.31.3c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h031_09_zur_a_04,RV 4.31.9a,śatám,śatam,śatá-,nominal stem,NOM,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h031_10_zur_a_04,RV 4.31.10a,śatám,śatam,śatá-,nominal stem,NOM,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h031_10_zur_b_02,RV 4.31.10b,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h032_10_zur_c_02,RV 4.32.10c,dā́sīḥ,dāsīḥ,dā́sī-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yāni,NOM/ACC.PL.N relative,b04_h032_11_zur_b_01,RV 4.32.11b,yā́ni,yāni,yá-,pronoun,,N,PL,,,,,accepted, plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h032_14_zur_b_01,RV 4.32.14b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h032_17_zur_a_01,RV 4.32.17a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h032_17_zur_c_01,RV 4.32.17c,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h032_17_zur_c_03,RV 4.32.17c,khāryàḥ,khāryaḥ,khārī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h033_07_zur_d_04,RV 4.33.7d,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h033_10_zur_c_05,RV 4.33.10c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h033_11_zur_c_03,RV 4.33.11c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h034_02_zur_d_02,RV 4.34.2d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h034_10_zur_d_01,RV 4.34.10d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,enā,INS.SG demonstrative or adverbial,b04_h036_07_zur_d_03,RV 4.36.7d,enā́,enā,ayám,pronoun,INS,,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,yuṣme,DAT/LOC.PL pronoun,b04_h037_03_zur_d_01,RV 4.37.3d,yuṣmé,yuṣme,tvám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b04_h038_01_zur_b_01,RV 4.38.1b,yā́,yā,yá-,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h038_08_zur_c_02,RV 4.38.8c,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-05,pañca,syntax review: uninflected numeral,b04_h038_10_zur_a_04,RV 4.38.10a,páñca,pañca,páñca-,nominal stem,ACC,F,PL,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-19,imā,NOM/ACC.PL.N demonstrative,b04_h038_10_zur_d_04,RV 4.38.10d,imā́,imā,ayám,pronoun,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h041_08_zur_a_03,RV 4.41.8a,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h043_07_zur_b_03,RV 4.43.7b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h044_06_zur_b_04,RV 4.44.6b,asmé,asme,ahám,pronoun,LOC,,PL,,,,,accepted,loc plural pronoun,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h044_07_zur_b_03,RV 4.44.7b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,sahasram,syntax review: uninflected collective,b04_h046_03_zur_a_03,RV 4.46.3a,sahásram,sahasram,sahásra-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h047_04_zur_c_01,RV 4.47.4c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b04_h048_05_zur_a_02,RV 4.48.5a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h049_04_zur_a_01,RV 4.49.4a,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-20,yā,NOM/ACC.PL.N relative,b04_h050_09_zur_b_03,RV 4.50.9b,yā́,yā,yá-,pronoun,NOM,N,PL,,,,,accepted,nom plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h050_10_zur_d_01,RV 4.50.10d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h050_11_zur_b_06,RV 4.50.11b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h050_11_zur_c_02,RV 4.50.11c,dhíyaḥ,dhiyaḥ,dhī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h051_08_zur_c_02,RV 4.51.8c,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b04_h053_05_zur_b_01,RV 4.53.5b,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trīṇi,NOM/ACC.PL.N numeral,b04_h053_05_zur_b_04,RV 4.53.5b,trī́ṇi,trīṇi,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h053_05_zur_c_03,RV 4.53.5c,pr̥thivī́ḥ,pṛthivīḥ,pr̥thivī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h053_06_zur_d_01,RV 4.53.6d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b04_h053_07_zur_d_03,RV 4.53.7d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
DU-07,anī,NOM/ACC/VOC.DU.N candidate suffix,b04_h055_03_zur_c_04,RV 4.55.3c,áhanī,ahanī,áhar ~ áhan-,nominal stem,NOM,N,DU,,,,,accepted,neuter dual,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h055_06_zur_d_02,RV 4.55.6d,nadyàḥ,nadyaḥ,nadī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b04_h057_03_zur_a_02,RV 4.57.3a,óṣadhīḥ,oṣadhīḥ,óṣadhī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b04_h058_07_zur_b_01,RV 4.58.7b,vā́tapramiyaḥ,vātapramiyaḥ,vā́tapramī-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b05_h004_02_zur_b_04,RV 5.4.2b,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b05_h004_07_zur_c_01,RV 5.4.7c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b05_h004_07_zur_d_01,RV 5.4.7d,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b05_h005_08_zur_b_02,RV 5.5.8b,devī́ḥ,devīḥ,devī́-,nominal stem,NOM,F,PL,,,,,accepted,nom plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-27,asme,DAT/LOC.PL pronoun,b05_h006_10_zur_c_02,RV 5.6.10c,asmé,asme,ahám,pronoun,,,PL,,,,,accepted,plural pronoun; relation untagged,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
SG-28,enā,INS.SG demonstrative or adverbial,b05_h019_03_zur_d_01,RV 5.19.3d,enā́,enā,ayám,pronoun,INS,,SG,,,,,accepted,instrumental singular,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,yaḥ,NOM/ACC.PL.F comparison suffix,b05_h019_05_zur_d_02,RV 5.19.5d,vakṣyàḥ,vakṣyaḥ,vakṣī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-06,śatam,syntax review: uninflected collective,b05_h027_05_zur_a_04,RV 5.27.5a,śatám,śatam,śatá-,nominal stem,,N,SG,,,,,review,token morphology cannot decide the construction,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_01_zur_a_01,RV 5.29.1a,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_01_zur_b_01,RV 5.29.1b,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
PL-04,īḥ,NOM/ACC.PL.F candidate suffix,b05_h029_02_zur_d_02,RV 5.29.2d,yahvī́ḥ,yahvīḥ,yahvī́-,nominal stem,ACC,F,PL,,,,,accepted,acc plural feminine,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_07_zur_b_04,RV 5.29.7b,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_07_zur_c_01,RV 5.29.7c,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_08_zur_a_01,RV 5.29.8a,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
NU-02,trī,NOM/ACC.PL.N numeral,b05_h029_08_zur_b_01,RV 5.29.8b,trī́,trī,trí-,nominal stem,ACC,N,PL,,,,,accepted,acc plural neuter,VedaWeb TEI 6d94702e078b2d8fc04af1241aba63132c4601a3
