derived_word_meaning_id,operation_id,operation_display,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,semantic_branch_id,semantic_relation,rule_refs,output_forms_slp1,output_variant_count,admission_basis,count_status
a0cd3144466781e87032,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0010"", ""meaning-ade77b0908ab""]",02.0010,ISa~\,ESvarye,ऐश्वर्ये (aiśvarye),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,ISiSiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
588efc7e46484fab4365,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0011"", ""meaning-9f24bbad5468""]",02.0011,Asa~\,upaveSane,उपवेशने (upaveśane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,Asisiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
99d546dc66593915228a,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0012"", ""meaning-4d0ef93cc7a1""]",02.0012,SAsu~\,icCAyAm,इच्छायाम् (icchāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,ASiSAsiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
d699392d8915cb612c87,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0013"", ""meaning-abda6f362365""]",02.0013,vasa~\,AcCAdane,आच्छादने (ācchādane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivasiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8cf70f44474074818ad8,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0014"", ""meaning-5fa3d59b62c4""]",02.0014,kasi~\,gatO,गतौ (gatau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikaMsiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
a66dda0a4d3f32c5d216,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0014"", ""meaning-ab43f9896adb""]",02.0014,kasi~\,SAsane,शासने (śāsane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikaMsiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
88304a1f147f9cdd5715,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0015"", ""meaning-5fa3d59b62c4""]",02.0015,kasa~\,gatO,गतौ (gatau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikasiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
1a0d23b8c9127eac3911,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0015"", ""meaning-ab43f9896adb""]",02.0015,kasa~\,SAsane,शासने (śāsane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikasiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
bbb81619991454f718b8,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0016"", ""meaning-5fa3d59b62c4""]",02.0016,kaSa~\,gatO,गतौ (gatau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikaSiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
232e10d1546111d0bcc9,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0016"", ""meaning-ab43f9896adb""]",02.0016,kaSa~\,SAsane,शासने (śāsane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cikaSiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
247c19e14ecdacd13433,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0017"", ""meaning-a1556fe270a4""]",02.0017,Risi~\,cumbane,चुम्बने (cumbane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,niniMsiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
73c892dcdbf78e057132,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0018"", ""meaning-182e7822b614""]",02.0018,Riji~\,SudDO,शुद्धौ (śuddhau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,niniYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
fa97bde5bdd4ec211b4b,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0019"", ""meaning-f7e0033b3f96""]",02.0019,Siji~\,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,SiSiYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
97197fbc0a2f564d78f9,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0020"", ""meaning-16660739c5e3""]",02.0020,piji~\,samparcane,सम्पर्चने (samparcane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipiYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
c182b16fb953e5ddaaf6,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0020"", ""meaning-6d398acb4c17""]",02.0020,piji~\,avayave,अवयवे (avayave),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipiYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6f5ec3f31c8304b99d44,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0020"", ""meaning-883d27e2b0bc""]",02.0020,piji~\,varRe,वर्णे (varṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipiYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
11cd4e839eccab49d17d,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0020"", ""meaning-f7e0033b3f96""]",02.0020,piji~\,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipiYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
ac46c2b4d04d9300b466,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0021"", ""meaning-883d27e2b0bc""]",02.0021,pfji~\,varRe,वर्णे (varṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,pipfYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
26ab161a6ef599ba567c,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0022"", ""meaning-4e72b9b55d57""]",02.0022,vfjI~\,varjane,वर्जने (varjane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivarjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
97d2d7573cde8049b8ec,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0023"", ""meaning-4e72b9b55d57""]",02.0023,vfji~\,varjane,वर्जने (varjane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivfYjiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
9aef1a02acbb5de238c9,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0024"", ""meaning-16660739c5e3""]",02.0024,pfcI~\,samparcane,सम्पर्चने (samparcane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,piparciza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
48f411c2fc55ce5207d2,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0025"", ""meaning-0fcfb4d8ad53""]",02.0025;04.0027,zUN,prARigarBavimocane;prARiprasave,प्राणिगर्भविमोचने (prāṇigarbhavimocane);प्राणिप्रसवे (prāṇiprasave),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,susUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
7194a0ef6269ab35cf8a,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0026"", ""meaning-a4fa07c9086e""]",02.0026,SIN,svapne,स्वप्ने (svapne),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,SiSayiza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
867271faf229ed545c6a,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0027"", ""meaning-556538b5a417""]",02.0027,yu,amiSraRe,अमिश्रणे (amiśraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,yiyaviza;yuyUza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
547cb1c002f5bfec7bb1,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0027"", ""meaning-6f8d0986f973""]",02.0027,yu,miSraRe,मिश्रणे (miśraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,yiyaviza;yuyUza,2,productive_rule_plus_pinned_engine_output,admitted_research_ledger
f9933a789366383e8dcf,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0028"", ""meaning-2dcb1894fd9b""]",02.0028,ru,Sabde,शब्दे (śabde),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,rurUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
6055fedaeb619145e862,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0029"", ""meaning-3bf7963ee53c""]",02.0029,tu\,hiMsAyAm,हिंसायाम् (hiṃsāyām),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tutUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e34c3aa1900ce5604d40,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0029"", ""meaning-5fa3d59b62c4""]",02.0029,tu\,gatO,गतौ (gatau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tutUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3c52772523a7e839aee0,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0029"", ""meaning-7e172f9d8575""]",02.0029,tu\,vfdDO,वृद्धौ (vṛddhau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tutUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8d118fa54bb4992603c5,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0030"", ""meaning-388ca6564d81""]",02.0030,Ru,stutO,स्तुतौ (stutau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,nunUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0d54e555e1d2c68e3356,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0031"", ""meaning-2dcb1894fd9b""]",02.0031,wukzu,Sabde,शब्दे (śabde),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cukzUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
09bea77ef4f84800be02,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0032"", ""meaning-d40ffcd5426e""]",02.0032,kzRu,tejane,तेजने (tejane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cukzRUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
3c846f0cc99e65f45bdc,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0033"", ""meaning-7f40d6a1ba16""]",02.0033,zRu,prasravaRe,प्रस्रवणे (prasravaṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,susnUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
2a0422e05284c2a48a52,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0034"", ""meaning-abda6f362365""]",02.0034,UrRuY,AcCAdane,आच्छादने (ācchādane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,UrRunUza;UrRunaviza;UrRunuviza,3,productive_rule_plus_pinned_engine_output,admitted_research_ledger
485dd2a2b7631adba82f,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0035"", ""meaning-c8b6c5dece78""]",02.0035,dyu\,aBigamane,अभिगमने (abhigamane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,dudyUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
eb79f8b276b0a20ec3c5,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0037"", ""meaning-2dcb1894fd9b""]",02.0037,ku\,Sabde,शब्दे (śabde),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,cukUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
e62a7f416a43a929cdf8,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0038"", ""meaning-388ca6564d81""]",02.0038,zwu\Y,stutO,स्तुतौ (stutau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,tuzwUza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
0db2b5b369517e03baf5,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0039"", ""meaning-24b37b2743da""]",02.0039,brUY,vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,vivakza,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
8a06c54660b996559ece,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0040"", ""meaning-5fa3d59b62c4""]",02.0040,i\R,gatO,गतौ (gatau),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,jigAMsa,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
18e7840ed0bae0182182,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0041"", ""meaning-7d1ea56b4ecd""]",02.0041,i\N,aDyayane,अध्ययने (adhyayane),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aDijigAMsa,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
b4119488ffc7300154bf,desiderative,"सन्नन्त (sannanta), desiderative","[""02.0042"", ""meaning-5f776bf60821""]",02.0042,i\k,smaraRe,स्मरणे (smaraṇe),same_agent_desire,"desire to perform or undergo the base action or state, with the desirer as its agent",3.1.7,aDijigAMsa,1,productive_rule_plus_pinned_engine_output,admitted_research_ledger
