operation_id,base_count_key,base_source_codes,base_citations_slp1,base_meaning_slp1,base_meaning_display,output_forms_slp1,reason,count_status
causative,"[""10.0481"", ""meaning-456b48da5b7f""]",10.0481,Cada,apavAraRe,अपवारणे (apavāraṇe),Cadi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0482"", ""meaning-556802d0e7f6""]",10.0482,lABa,preraRe,प्रेरणे (preraṇe),lABi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0483"", ""meaning-87b8005a2075""]",10.0483,vraRa,gAtravicUrRane,गात्रविचूर्णने (gātravicūrṇane),vraRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0484"", ""meaning-1b2ff3bc375f""]",10.0484,varRa,varRakriyAyAm,वर्णक्रियायाम् (varṇakriyāyām),varRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0484"", ""meaning-8d51499c0ccf""]",10.0484,varRa,vistAre,विस्तारे (vistāre),varRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0484"", ""meaning-df048d311df0""]",10.0484,varRa,guRavacane,गुणवचने (guṇavacane),varRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0485"", ""meaning-79a15719d64a""]",10.0485,parRa,haritaBAve,हरितभावे (haritabhāve),parRi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0486"", ""meaning-5042ee4bdbe7""]",10.0486,vizka,darSane,दर्शने (darśane),vizki,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0487"", ""meaning-556802d0e7f6""]",10.0487,kzipa,preraRe,प्रेरणे (preraṇe),kzipi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0488"", ""meaning-693173100d63""]",10.0488,vasa,nivAse,निवासे (nivāse),vasi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0489"", ""meaning-75e1514440b6""]",10.0489,tutTa,AvaraRe,आवरणे (āvaraṇe),tutTi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0490"", ""meaning-293bd91852a3""]",10.0490,palyUla,lavane,लवने (lavane),palyUli,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0490"", ""meaning-a18deec65001""]",10.0490,palyUla,vapane,वपने (vapane),palyUli,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0491"", ""meaning-ea0ca4b6a28b""]",10.0491,ruWa~,BAzAyAm,भाषायाम् (bhāṣāyām),roWi,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
causative,"[""10.0492"", ""meaning-5042ee4bdbe7""]",10.0492,Deka,darSane,दर्शने (darśane),Deki,The first nic is class-forming under 3.1.25 for this curadigana base; a true causative requires a later stacked-nic pass.,not_counted_class_forming_nic
intensive,"[""01.0002"", ""meaning-7e172f9d8575""]",01.0002,eDa~\,vfdDO,वृद्धौ (vṛddhau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0020"", ""meaning-1dbf3e09c297""]",01.0020,urda~\,krIqAyAM,क्रीडायां (krīḍāyāṃ),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0020"", ""meaning-8b8700ed2466""]",01.0020,urda~\,mAne,माने (māne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0020"", ""meaning-c1e1d650336a""]",01.0020,urda~\,AsvAdane,आस्वादने (āsvādane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0038"", ""meaning-eab2190db789""]",01.0038,ata~,sAtatyagamane,सातत्यगमने (sātatyagamane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0057"", ""meaning-3a332ba259da""]",01.0057,arda~,yAcane,याचने (yācane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0057"", ""meaning-5fa3d59b62c4""]",01.0057,arda~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0063"", ""meaning-8c20facfc0ac""]",01.0063,ati~,banDane,बन्धने (bandhane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0064"", ""meaning-8c20facfc0ac""]",01.0064,adi~,banDane,बन्धने (bandhane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0065"", ""meaning-b058a55ed986""]",01.0065,idi~,paramESvarye,परमैश्वर्ये (paramaiśvarye),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0092"", ""meaning-975c9f9c5b51""]",01.0092,aki~\,lakzaRe,लक्षणे (lakṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0115"", ""meaning-a1cfd39df9cf""]",01.0115,aGi~\,gatyAkzepe,गत्याक्षेपे (gatyākṣepe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0129"", ""meaning-3556957d2199""]",01.0129,oKf~,SozaRe,शोषणे (śoṣaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0129"", ""meaning-c79bf14862df""]",01.0129,oKf~,alamarTe,अलमर्थे (alamarthe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0136"", ""meaning-5fa3d59b62c4""]",01.0136,uKa~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0137"", ""meaning-5fa3d59b62c4""]",01.0137,uKi~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0148"", ""meaning-5fa3d59b62c4""]",01.0148,iKa~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0149"", ""meaning-5fa3d59b62c4""]",01.0149,iKi~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0151"", ""meaning-5fa3d59b62c4""]",01.0151,IKi~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0155"", ""meaning-5fa3d59b62c4""]",01.0155,agi~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0163"", ""meaning-5fa3d59b62c4""]",01.0163,igi~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0167"", ""meaning-dd4a01bcb5d7""]",01.0167,kakKa,hasane,हसने (hasane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0200"", ""meaning-5fa3d59b62c4""]",01.0200,fja~\,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0200"", ""meaning-c181e82a6fb2""]",01.0200,fja~\,sTAne,स्थाने (sthāne),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0200"", ""meaning-e477550c3b40""]",01.0200,fja~\,upArjane,उपार्जने (upārjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0200"", ""meaning-fec94d3f9774""]",01.0200,fja~\,arjane,अर्जने (arjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0201"", ""meaning-b304649056dc""]",01.0201,fji~\,Barjane,भर्जने (bharjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0203"", ""meaning-7345560b9c17""]",01.0203,ejf~\,dIptO,दीप्तौ (dīptau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0207"", ""meaning-5fa3d59b62c4""]",01.0207,Ija~\,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0207"", ""meaning-8a0e4dd1754b""]",01.0207,Ija~\,kutsAyAm,कुत्सायाम् (kutsāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0215"", ""meaning-5fa3d59b62c4""]",01.0215,ancu~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0215"", ""meaning-ce196a1fe316""]",01.0215,ancu~,pUjane,पूजने (pūjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0232"", ""meaning-a8644e0580a4""]",01.0232;10.0340,arca~,pUjAyAm,पूजायाम् (pūjāyām),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0237"", ""meaning-79d30fdb993b""]",01.0237,ACi~,AyAme,आयामे (āyāme),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0243"", ""meaning-27632454bb31""]",01.0243;06.0014,uCi~,uYCe,उञ्छे (uñche),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0244"", ""meaning-b9318a41b007""]",01.0244;06.0015,uCI~,vivAse,विवासे (vivāse),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0247"", ""meaning-5fa3d59b62c4""]",01.0247,awi~\,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0256"", ""meaning-fec94d3f9774""]",01.0256,arja~,arjane,अर्जने (arjane),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0262"", ""meaning-5fa3d59b62c4""]",01.0262,aja~,gatO,गतौ (gatau),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
intensive,"[""01.0262"", ""meaning-cf85e55c7b9a""]",01.0262,aja~,kzepaRe,क्षेपणे (kṣepaṇe),,Vidyut 0.4.0 produced no form in the bounded one-operation run; no grammatical prohibition is inferred.,not_admitted_engine_zero_unresolved
