conditioned_candidate_id,input_form_slp1,semantic_context,semantic_description,taddhita_source_variant,expected_output_forms_slp1,expected_output_variant_count,rule_refs,source_locators,collapsed_duplicate_assertions,input_status
6513a1a2dfe34e7a76aa,pratIpa,Vartate,Existence. (4.4.27),Wak,prAtIpika,1,4.4.28,kashika_4_4.rs:196,0,source_conditioned_relation_not_independent_nominal_count
95a18dc0c105200a6a7c,pratijana,TatraSadhu,Skilled in this. (4.4.98),KaY,prAtijanIna,1,4.4.99,kashika_4_4.rs:639,0,source_conditioned_relation_not_independent_nominal_count
8eba535ca5a5bcb5e263,pratikUla,Vartate,Existence. (4.4.27),Wak,prAtikUlika,1,4.4.28,kashika_4_4.rs:200,0,source_conditioned_relation_not_independent_nominal_count
a86513272c42c201c3e9,pratikaRWA,Grhnati,What one takes. (4.4.39),Wak,prAtikaRWika,1,4.4.40,kashika_4_4.rs:284,0,source_conditioned_relation_not_independent_nominal_count
96a8624759843fae530b,pratiloma,Vartate,Existence. (4.4.27),Wak,prAtilomika,1,4.4.28,kashika_4_4.rs:198,0,source_conditioned_relation_not_independent_nominal_count
d51746364649cb3a2c8c,pratipaTa,Eti,Who goes. (4.4.42),Wak,prAtipaTika,1,4.4.42,kashika_4_4.rs:301,0,source_conditioned_relation_not_independent_nominal_count
c21e9b315aba56fbcd31,pratipaTa,Eti,Who goes. (4.4.42),Wan,pratipaTika,1,4.4.42,kashika_4_4.rs:302,0,source_conditioned_relation_not_independent_nominal_count
eae67bd1a18548391b29,pratyagraTa,Janapada,Country. (4.1.168),iY,prAtyagraTi,1,4.1.173,kashika_4_1.rs:898,0,source_conditioned_relation_not_independent_nominal_count
80ec17b0cd87d8324c98,prozWapada,SaAsyaDevata,Having this as a god. (4.2.24),WaY,prOzWapadika,1,4.2.35,kashika_4_2.rs:136,0,source_conditioned_relation_not_independent_nominal_count
194dc7d856e18559cd97,pums,TasyaApatyam,Descendant. (4.1.92),snaY,pOMsna,1,4.1.87;4.1.92,kashika_4_1.rs:447;kashika_4_1.rs:457,1,source_conditioned_relation_not_independent_nominal_count
b33c97bf5c682ccaa3e9,puroqASa,TasmaiHitam,One for whom this is good. (5.1.7),Ca,puroqASIya,1,5.1.4,kashika_5_1.rs:43,0,source_conditioned_relation_not_independent_nominal_count
c1b073904708397a9916,puroqASa,TasmaiHitam,One for whom this is good. (5.1.7),yat,puroqASya,1,5.1.4,kashika_5_1.rs:42,0,source_conditioned_relation_not_independent_nominal_count
0bfc47d2eb22eb11dda8,puru,TasyaApatyam,Descendant. (4.1.92),aR,pOrava,1,4.1.168,kashika_4_1.rs:843,0,source_conditioned_relation_not_independent_nominal_count
7a4ec691eeeb3a1ce37a,puruza,TadAsyaPramanam,Measure. (5.2.37),aR,pOruza,1,5.2.38,kashika_5_2.rs:230,0,source_conditioned_relation_not_independent_nominal_count
b1c6f2d1beaeef2504d3,puruza,TadAsyaPramanam,Measure. (5.2.37),daGnac,puruzadaGna,1,5.2.38,kashika_5_2.rs:232,0,source_conditioned_relation_not_independent_nominal_count
3fca32e9ce01dab0957f,puruza,TadAsyaPramanam,Measure. (5.2.37),dvayasac,puruzadvayasa,1,5.2.38,kashika_5_2.rs:231,0,source_conditioned_relation_not_independent_nominal_count
4a8ca0bd64b17b34f7f0,puruza,TadAsyaPramanam,Measure. (5.2.37),mAtrac,puruzamAtra,1,5.2.38,kashika_5_2.rs:233,0,source_conditioned_relation_not_independent_nominal_count
312aa182744a92237c30,puruza,TasmaiHitam,One for whom this is good. (5.1.7),QaY,pOruzeya,1,5.1.10,kashika_5_1.rs:109,0,source_conditioned_relation_not_independent_nominal_count
b004da42d2dcb52f64d3,putra,Anukampayam,,ka,putraka,1,5.3.76,kashika_5_3.rs:279,0,source_conditioned_relation_not_independent_nominal_count
78d899924bb62707482c,putra,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,putravala,1,5.2.112,kashika_5_2.rs:440,0,source_conditioned_relation_not_independent_nominal_count
63a5322fe7e5a4984dbb,putra,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",Ca,putrIya,1,5.1.40,kashika_5_1.rs:280,0,source_conditioned_relation_not_independent_nominal_count
1adfca52e0d2258fe009,putra,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",yat,putrya,1,5.1.40,kashika_5_1.rs:281,0,source_conditioned_relation_not_independent_nominal_count
39285885d941bff4b309,putrapOtra,TadAnubhavati,Who witnesses this. (5.2.10),Ka,putrapOtrIRa,1,5.2.10,kashika_5_2.rs:88,0,source_conditioned_relation_not_independent_nominal_count
eaac797c4b6cd4193681,puzpa,TadAsyaSamjatam,Of which this is observed. (5.2.36),itac,puzpita,1,5.2.36,kashika_5_2.rs:210,0,source_conditioned_relation_not_independent_nominal_count
c2d57cda9dad2a6278b0,rAjan,TasyaApatyam,Descendant. (4.1.92),yat,rAjanya,1,4.1.137,kashika_4_1.rs:730,0,source_conditioned_relation_not_independent_nominal_count
af8f2e7ce5665c901d1f,rAjanya,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,rAjanyaka,1,4.2.53,kashika_4_2.rs:231,0,source_conditioned_relation_not_independent_nominal_count
fa070c015bdbe16b5ba7,rAzwra,AsyaNivasa,Dwelling. (4.3.89),Ga,rAzwriya,1,4.3.89,kashika_4_3.rs:285,0,source_conditioned_relation_not_independent_nominal_count
2c33652b8e77a38d4451,rAzwra,TataAgata,Where one came from. (4.3.74),Ga,rAzwriya,1,4.3.74,kashika_4_3.rs:265,0,source_conditioned_relation_not_independent_nominal_count
e6024a4110a3fa0c7cee,rAzwra,TatraBhava,Where this stays or exists. (4.3.53),Ga,rAzwriya,1,4.3.53,kashika_4_3.rs:199,0,source_conditioned_relation_not_independent_nominal_count
42cf9df0c74761e13f32,rAzwra,TatraJata,Where this was born. (4.3.25),Ga,rAzwriya,1,4.3.25;4.3.38,kashika_4_3.rs:151;kashika_4_3.rs:84,1,source_conditioned_relation_not_independent_nominal_count
2bb81008786b29661617,rAzwra,TatraPrayabhava,Where this generally occurs. (4.3.39),Ga,rAzwriya,1,4.3.39,kashika_4_3.rs:158,0,source_conditioned_relation_not_independent_nominal_count
92241c06dfbebd7d492e,rAzwra,TatraSambhute,Where this was adapted. (4.3.41),Ga,rAzwriya,1,4.3.41,kashika_4_3.rs:172,0,source_conditioned_relation_not_independent_nominal_count
e57e805f8bedd0430e35,rEvatika,TasyaIdam,One who has this. (4.3.120),Ca,rEvatikIya,1,4.3.131,kashika_4_3.rs:413,0,source_conditioned_relation_not_independent_nominal_count
a94832cc63a2af2c7d92,raTa,TadVahati,What one bears. (4.4.78),yat,raTya,1,4.4.76,kashika_4_4.rs:514,0,source_conditioned_relation_not_independent_nominal_count
a313b6fbe474c883b4f2,raTa,TasyaIdam,One who has this. (4.3.120),yat,raTya,1,4.3.121,kashika_4_3.rs:376,0,source_conditioned_relation_not_independent_nominal_count
c2e179ada2c8002b3bf0,raTa,TasyaSamuha,A collection of this. (4.2.37),ya,raTyA,1,4.2.50,kashika_4_2.rs:218,0,source_conditioned_relation_not_independent_nominal_count
bcdd730a576524b6a0e9,rajas,TadAsyaAstiAsmin,What one has or is in. (5.2.94),valac,rajasvala,1,5.2.112,kashika_5_2.rs:430,0,source_conditioned_relation_not_independent_nominal_count
c79eca2a113a9463d750,revatI,TasyaApatyam,Descendant. (4.1.92),Wak,rEvatika,1,4.1.146,kashika_4_1.rs:782,0,source_conditioned_relation_not_independent_nominal_count
e545cb8e85c42897d0da,rocanA,TenaRaktam,One dyed by this. (4.2.1),Wak,rOcanika,1,4.2.2,kashika_4_2.rs:22,0,source_conditioned_relation_not_independent_nominal_count
7a26a6b62e097a4608a5,sAlveya,Janapada,Country. (4.1.168),aY,sAlveya,1,4.1.169,kashika_4_1.rs:852,0,source_conditioned_relation_not_independent_nominal_count
b4cba3a0acdd7037bbca,sAman,TatraSadhu,Skilled in this. (4.4.98),yat,sAmanya,1,4.4.98,kashika_4_4.rs:631,0,source_conditioned_relation_not_independent_nominal_count
8f94cff3e938cac5cdb8,sAraNga,Hanti,What one kills. (4.4.35),Wak,sAraNgika,1,4.4.35,kashika_4_4.rs:253,0,source_conditioned_relation_not_independent_nominal_count
bed778b118be1e33f657,sArasyAyana,TasyaVishayoDeshe,A domain of this. (4.2.52),Baktal,sArasyAyanaBakta,1,4.2.54,kashika_4_2.rs:246,0,source_conditioned_relation_not_independent_nominal_count
68ade3df49569799d82f,sIra,TadVahati,What one bears. (4.4.78),Wak,sErika,1,4.4.81,kashika_4_4.rs:540,0,source_conditioned_relation_not_independent_nominal_count
22176e4110a4222787ba,sIra,TasyaIdam,One who has this. (4.3.120),Wak,sErika,1,4.3.124,kashika_4_3.rs:392,0,source_conditioned_relation_not_independent_nominal_count
04304a10f3f1b0007675,sOvIra,Janapada,Country. (4.1.168),YyaN,sOvIrya,1,4.1.171,kashika_4_1.rs:873,0,source_conditioned_relation_not_independent_nominal_count
f33d4b87348b9e021c57,sTAlIbila,TadArhati,One deserves this. (5.1.63),Ca,sTAlIbilIya,1,5.1.70,kashika_5_1.rs:439,0,source_conditioned_relation_not_independent_nominal_count
f24954d1921109c958bc,sTAlIbila,TadArhati,One deserves this. (5.1.63),yat,sTAlIbilya,1,5.1.70,kashika_5_1.rs:440,0,source_conditioned_relation_not_independent_nominal_count
f9a0ee13ceff6d562a88,sTalapaTa,Ahrtam,What is conveyed by that way. (5.1.77),WaY,sTAlapaTika,1,5.1.77,kashika_5_1.rs:505,0,source_conditioned_relation_not_independent_nominal_count
77f49e52c6890f56d60e,sTalapaTa,Gacchati,Who goes. (5.1.75),WaY,sTAlapaTika,1,5.1.77,kashika_5_1.rs:504,0,source_conditioned_relation_not_independent_nominal_count
57d590a8d2cd1522fc6f,sUkara,Hanti,What one kills. (4.4.35),Wak,sOkarika,1,4.4.35,kashika_4_4.rs:252,0,source_conditioned_relation_not_independent_nominal_count
8ec21cb236eaceecf6c9,sUpa,TenaUpasikte,Sprinkled with. (4.4.26),Wak,sOpika,1,4.4.26,kashika_4_4.rs:183,0,source_conditioned_relation_not_independent_nominal_count
d7c3cb8857de1f24a36f,sUramasa,Janapada,Country. (4.1.168),aR,sOramasa,1,4.1.170,kashika_4_1.rs:862,0,source_conditioned_relation_not_independent_nominal_count
bde194efe1aedf10a7db,saBA,TatraSadhu,Skilled in this. (4.4.98),Qa,saBeya,1,4.4.106,kashika_4_4.rs:684,0,source_conditioned_relation_not_independent_nominal_count
bf9b7938d34bd73a366e,saBA,TatraSadhu,Skilled in this. (4.4.98),ya,saBya,1,4.4.105,kashika_4_4.rs:678,0,source_conditioned_relation_not_independent_nominal_count
ac8f6c4f1156b64d3cf6,saMSaya,Apanna,Fallen into this. (5.1.73),WaY,sAMSayika,1,5.1.73,kashika_5_1.rs:461,0,source_conditioned_relation_not_independent_nominal_count
476576c08ccfd4f4b0a3,saMsTAna,Vyavaharati,Where one does work. (4.4.72),Wak,sAMsTAnika,1,4.4.72,kashika_4_4.rs:499,0,source_conditioned_relation_not_independent_nominal_count
0145fea29546c8a7a6fa,saMvatsara,TenaNirvrttam,Completed by this time. (5.1.79),WaY,sAMvatsarika,1,5.1.79,kashika_5_1.rs:529,0,source_conditioned_relation_not_independent_nominal_count
5cb7dae784e08815834c,saMyuga,TatraSadhu,Skilled in this. (4.4.98),KaY,sAMyugIna,1,4.4.99,kashika_4_4.rs:641,0,source_conditioned_relation_not_independent_nominal_count
0864b181973793c24f9f,sahAya,TasyaSamuha,A collection of this. (4.2.37),tal,sahAyatA,1,4.2.43,kashika_4_2.rs:186,0,source_conditioned_relation_not_independent_nominal_count
e424125b8dd9f8886b7f,sahas,Vartate,Existence. (4.4.27),Wak,sAhasika,1,4.4.27,kashika_4_4.rs:190,0,source_conditioned_relation_not_independent_nominal_count
9abe26e049bd6513b32a,sahasra,TadArhati,One deserves this. (5.1.63),aR,sAhasra,1,5.1.63,kashika_5_1.rs:390,0,source_conditioned_relation_not_independent_nominal_count
d0b377d3deddbeead4fa,sahasra,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",aR,sAhasra,1,5.1.47,kashika_5_1.rs:315,0,source_conditioned_relation_not_independent_nominal_count
8f13220e10586dcbb0f0,sahasra,TadAsyaParimanam,The measure of this. (5.1.57),aR,sAhasra,1,5.1.57,kashika_5_1.rs:379,0,source_conditioned_relation_not_independent_nominal_count
cb8f9b2f2f9b884662ce,sahasra,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",aR,sAhasra,1,5.1.38,kashika_5_1.rs:268,0,source_conditioned_relation_not_independent_nominal_count
45637b993af7e1f20d60,sahasra,TenaKritam,What is bought with this. (5.1.37),aR,sAhasra,1,5.1.27,kashika_5_1.rs:240,0,source_conditioned_relation_not_independent_nominal_count
9ff0fcf08cb786132e90,saktu,TatraSadhu,Skilled in this. (4.4.98),WaY,sAktuka,1,4.4.103,kashika_4_4.rs:665,0,source_conditioned_relation_not_independent_nominal_count
0a2c8447327a811672c7,samA,TamAdhisteBhrtoBhutoBhavi,"For which time one instructs, is paid, existed, or will exist. (5.1.80)",Ka,samIna,1,5.1.85,kashika_5_1.rs:551,0,source_conditioned_relation_not_independent_nominal_count
3add11deb982c124ce89,samAja,Samavaiti,Assembly. (4.4.43),Wak,sAmAjika,1,4.4.43,kashika_4_4.rs:308,0,source_conditioned_relation_not_independent_nominal_count
f94801f1e8b8a5b54d34,samAja,TadRakshati,What is protected. (4.4.33),Wak,sAmAjika,1,4.4.33,kashika_4_4.rs:230,0,source_conditioned_relation_not_independent_nominal_count
3dcdeedc563999862d28,samUha,Samavaiti,Assembly. (4.4.43),Wak,sAmUhika,1,4.4.43,kashika_4_4.rs:309,0,source_conditioned_relation_not_independent_nominal_count
3d64adca39334bb3b018,samavAya,Samavaiti,Assembly. (4.4.43),Wak,sAmavAyika,1,4.4.43,kashika_4_4.rs:307,0,source_conditioned_relation_not_independent_nominal_count
bb565a9a21ee86169000,sammuKa,Darshana,Mirror. (5.2.6),Ka,sammuKIna,1,5.2.6,kashika_5_2.rs:59,0,source_conditioned_relation_not_independent_nominal_count
00858ca9d4cf3850fcda,samudra,TatraBhava,Where this stays or exists. (4.3.53),Ga,samudriya,1,4.4.118,kashika_4_4.rs:724,0,source_conditioned_relation_not_independent_nominal_count
8ec86070b9b5147fa068,sannipAta,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",Wak,sAnnipAtika,1,5.1.38,kashika_5_1.rs:274,0,source_conditioned_relation_not_independent_nominal_count
e7128c3e14f51066c73e,sanniveSa,Samavaiti,Assembly. (4.4.43),Wak,sAnniveSika,1,4.4.43,kashika_4_4.rs:310,0,source_conditioned_relation_not_independent_nominal_count
73e377c93d524caa7851,sanniveSa,TadRakshati,What is protected. (4.4.33),Wak,sAnniveSika,1,4.4.33,kashika_4_4.rs:231,0,source_conditioned_relation_not_independent_nominal_count
f737d206f2175a0c1189,saptan,TadAsminVrddhiAyaLabhaSulkaUpada,"In which this is an interest, rent, profit, tax, or bribe. (5.1.47)",kan,saptaka,1,5.1.47,kashika_5_1.rs:312,0,source_conditioned_relation_not_independent_nominal_count
13a46a87a78124fe9914,saptati,TenaKritam,What is bought with this. (5.1.37),WaY,sAptatika,1,5.1.37,kashika_5_1.rs:247,0,source_conditioned_relation_not_independent_nominal_count
7046b7e46c053fb1af51,sarvANga,Vyapnoti,Pervades. (5.2.7),Ka,sarvANgIRa,1,5.2.7,kashika_5_2.rs:65,0,source_conditioned_relation_not_independent_nominal_count
f7f0983e52e566639666,sarva,TasmaiHitam,One for whom this is good. (5.1.7),Ra,sArva,1,5.1.10,kashika_5_1.rs:108,0,source_conditioned_relation_not_independent_nominal_count
c45ce9a1eb836daa6678,sarvaBUmi,TasyaNimittamSamyogotpattau,"For the sake of this, when the meaning is a relation or appearance. (5.1.38)",aR,sArvaBOma,1,5.1.41,kashika_5_1.rs:288,0,source_conditioned_relation_not_independent_nominal_count
aaa0b5b061adaa6215ef,sarvaDurA,TadVahati,What one bears. (4.4.78),Ka,sarvaDurIRa,1,4.4.78,kashika_4_4.rs:527,0,source_conditioned_relation_not_independent_nominal_count
07982d145c538aa5bef0,sarvacarman,Krta,Wholly made of this. (5.2.5),Ka,sarvacarmIRa,1,5.2.5,kashika_5_2.rs:52,0,source_conditioned_relation_not_independent_nominal_count
387193282a63626153ba,sarvacarman,Krta,Wholly made of this. (5.2.5),KaY,sArvacarmIRa,1,5.2.5,kashika_5_2.rs:53,0,source_conditioned_relation_not_independent_nominal_count
d90ad4f64bb7ed327952,sarvakarman,Vyapnoti,Pervades. (5.2.7),Ka,sarvakarmIRa,1,5.2.7,kashika_5_2.rs:66,0,source_conditioned_relation_not_independent_nominal_count
6df46c53b563375dad0b,sarvapAtra,Vyapnoti,Pervades. (5.2.7),Ka,sarvapAtrIRa,1,5.2.7,kashika_5_2.rs:68,0,source_conditioned_relation_not_independent_nominal_count
6c4f049180e40dad0ffe,sarvapaTi,Vyapnoti,Pervades. (5.2.7),Ka,sarvapaTIna,1,5.2.7,kashika_5_2.rs:64,0,source_conditioned_relation_not_independent_nominal_count
c886f08469d5a9d0f207,sarvapatra,Vyapnoti,Pervades. (5.2.7),Ka,sarvapatrIRa,1,5.2.7,kashika_5_2.rs:67,0,source_conditioned_relation_not_independent_nominal_count
cf46bf87f2580760b2ac,sarvasena,AsyaNivasa,Dwelling. (4.3.89),Yya,sArvasenya,1,4.3.92,kashika_4_3.rs:291,0,source_conditioned_relation_not_independent_nominal_count
accb091d7af7b9ed0777,sasya,TatraParijata,Supplied richly with. (5.2.68),kan,sasyaka,1,5.2.68,kashika_5_2.rs:357,0,source_conditioned_relation_not_independent_nominal_count
e838b5495637eab2edb9,senA,Samavaiti,Assembly. (4.4.43),Rya,sEnya,1,4.4.45,kashika_4_4.rs:320,0,source_conditioned_relation_not_independent_nominal_count
11d4164cf2d9ded53c38,senA,Samavaiti,Assembly. (4.4.43),Wak,sEnika,1,4.4.45,kashika_4_4.rs:321,0,source_conditioned_relation_not_independent_nominal_count
badef5006d632d967f30,senApati,TasyaApatyam,Descendant. (4.1.92),Rya,sEnApatya,1,4.1.85,kashika_4_1.rs:435,0,source_conditioned_relation_not_independent_nominal_count
6565063e9c193b531a8d,siDma,TadAsyaAstiAsmin,What one has or is in. (5.2.94),lac,siDmala,1,5.2.97,kashika_5_2.rs:401,0,source_conditioned_relation_not_independent_nominal_count
6f4c6fcd4de0e377d583,siDma,TadAsyaAstiAsmin,What one has or is in. (5.2.94),matup,siDmavat,1,5.2.97,kashika_5_2.rs:402,0,source_conditioned_relation_not_independent_nominal_count
af2fcca6fab60c2ed868,sinDu,AsyaNivasa,Dwelling. (4.3.89),aR,sEnDava,1,4.3.93,kashika_4_3.rs:296,0,source_conditioned_relation_not_independent_nominal_count
37150d9176fc2d3a3756,sinDu,AsyaNivasa,Dwelling. (4.3.89),aY,sEnDava,1,4.3.93,kashika_4_3.rs:297,0,source_conditioned_relation_not_independent_nominal_count
3e8bf93d278231bbf807,sinDu,TatraJata,Where this was born. (4.3.25),aR,sEnDava,1,4.2.133;4.3.33,kashika_4_2.rs:514;kashika_4_3.rs:141,1,source_conditioned_relation_not_independent_nominal_count
a3fbf7b838a4dad96a56,sinDu,TatraJata,Where this was born. (4.3.25),aY,sEnDava,1,4.3.33,kashika_4_3.rs:142,0,source_conditioned_relation_not_independent_nominal_count
cbf3c86d98b0dca6fc83,sinDu,TatraJata,Where this was born. (4.3.25),kan,sinDuka,1,4.3.32,kashika_4_3.rs:135,0,source_conditioned_relation_not_independent_nominal_count
4c32d6050a4edf5b4a2a,soma,SaAsyaDevata,Having this as a god. (4.2.24),wyaR,sOmya,1,4.2.30,kashika_4_2.rs:101,0,source_conditioned_relation_not_independent_nominal_count
4a7a394cafa2bf4b8c26,sruGna,AsyaNivasa,Dwelling. (4.3.89),aR,srOGna,1,4.3.89,kashika_4_3.rs:283,0,source_conditioned_relation_not_independent_nominal_count
ad71e03cef805403fba8,sruGna,TataAgata,Where one came from. (4.3.74),aR,srOGna,1,4.3.74,kashika_4_3.rs:263,0,source_conditioned_relation_not_independent_nominal_count
5d115ba21ff4281264cc,sruGna,TatraBhava,Where this stays or exists. (4.3.53),aR,srOGna,1,4.3.53,kashika_4_3.rs:197,0,source_conditioned_relation_not_independent_nominal_count
6085eb74a4553839b6f8,sruGna,TatraJata,Where this was born. (4.3.25),aR,srOGna,1,4.3.25;4.3.38,kashika_4_3.rs:149;kashika_4_3.rs:80,1,source_conditioned_relation_not_independent_nominal_count
f7d34365a83d91b78ea0,sruGna,TatraPrayabhava,Where this generally occurs. (4.3.39),aR,srOGna,1,4.3.39,kashika_4_3.rs:156,0,source_conditioned_relation_not_independent_nominal_count
591e8d98b1c16de772bf,sruGna,TatraSambhute,Where this was adapted. (4.3.41),aR,srOGna,1,4.3.41,kashika_4_3.rs:170,0,source_conditioned_relation_not_independent_nominal_count
8df0dd7d7f1c499469af,stamBa,Hrasve,,ka,stamBaka,1,5.3.86,kashika_5_3.rs:288,0,source_conditioned_relation_not_independent_nominal_count
c0ccf4a6ed494b1f00db,strI,TasyaApatyam,Descendant. (4.1.92),naY,strERa,1,4.1.87;4.1.92,kashika_4_1.rs:446;kashika_4_1.rs:456,1,source_conditioned_relation_not_independent_nominal_count
aa573e2baa885f57d73e,suBagA,TasyaApatyam,Descendant. (4.1.92),Qak,sOBAgineya,1,4.1.126,kashika_4_1.rs:673,0,source_conditioned_relation_not_independent_nominal_count
fda88e2f83d194b079f1,suDAtf,TasyaApatyam,Descendant. (4.1.92),iY,sODAtaki,1,4.1.97,kashika_4_1.rs:481,0,source_conditioned_relation_not_independent_nominal_count
428130b7a03a7ba8a367,svApiSi,TasyaIdam,One who has this. (4.3.120),Ca,svApiSIya,1,4.3.131,kashika_4_3.rs:414,0,source_conditioned_relation_not_independent_nominal_count
29f0a7eab2f716901afd,svapati,TatraSadhu,Skilled in this. (4.4.98),QaY,svApateya,1,4.4.104,kashika_4_4.rs:673,0,source_conditioned_relation_not_independent_nominal_count
897e6c5d33b2aba58019,svasf,TasyaApatyam,Descendant. (4.1.92),Ca,svasrIya,1,4.1.143,kashika_4_1.rs:766,0,source_conditioned_relation_not_independent_nominal_count
68e263605bd5a9ba0919,tArakA,TadAsyaSamjatam,Of which this is observed. (5.2.36),itac,tArakita,1,5.2.36,kashika_5_2.rs:209,0,source_conditioned_relation_not_independent_nominal_count
8ce26f301dd137b814d3,tUdI,AsyaNivasa,Dwelling. (4.3.89),Qak,tOdeya,1,4.3.94,kashika_4_3.rs:304,0,source_conditioned_relation_not_independent_nominal_count
1fa56bb77e39653adbbe,taRqula,TasmaiHitam,One for whom this is good. (5.1.7),Ca,taRqulIya,1,5.1.4,kashika_5_1.rs:49,0,source_conditioned_relation_not_independent_nominal_count
b5c888cda3b1b9050988,taRqula,TasmaiHitam,One for whom this is good. (5.1.7),yat,taRqulya,1,5.1.4,kashika_5_1.rs:48,0,source_conditioned_relation_not_independent_nominal_count
760de2ff289c44953ee3,tad,BahunamEka,One of many. (5.3.93),qatamac,tatama,1,5.3.93,kashika_5_3.rs:340,0,source_conditioned_relation_not_independent_nominal_count
5b207a2050c3c25132a9,tad,DvayorEka,One of two. (5.3.92),qatarac,tatara,1,5.3.92,kashika_5_3.rs:333,0,source_conditioned_relation_not_independent_nominal_count
4b808e52f49fec5541d9,tad,Parimana,Volume. (5.2.39),vatup,tAvat,1,5.2.39,kashika_5_2.rs:244,0,source_conditioned_relation_not_independent_nominal_count
1c74b71480c77240cc52,tantra,AciraApahrta,Taken recently. (5.2.70),kan,tantraka,1,5.2.70,kashika_5_2.rs:367,0,source_conditioned_relation_not_independent_nominal_count
5051e55e8cbe0b5b72e5,tarku,TasyaVikara,Modification of this. (4.3.134),aR,tArkava,1,4.3.137,kashika_4_3.rs:441,0,source_conditioned_relation_not_independent_nominal_count
6a247f10a7c57fb6e8be,tfRa,TasyaSamuha,A collection of this. (4.2.37),ya,tfRyA,1,4.2.49,kashika_4_2.rs:211,0,source_conditioned_relation_not_independent_nominal_count
fcdcd563ae54f453e94f,tila,TasmaiHitam,One for whom this is good. (5.1.7),yat,tilya,1,5.1.7,kashika_5_1.rs:84,0,source_conditioned_relation_not_independent_nominal_count
b7ac6a0f97c3e3019667,tilaKalA,Janapada,Country. (4.1.168),iY,tElaKali,1,4.1.173,kashika_4_1.rs:892,0,source_conditioned_relation_not_independent_nominal_count
933a94ac5ff794cd2557,tittiqIka,TasyaVikara,Modification of this. (4.3.134),aR,tEttiqIka,1,4.3.137,kashika_4_3.rs:442,0,source_conditioned_relation_not_independent_nominal_count
305cc9a68974234dff2c,tittiqIka,TenaSamskrtam,Cultured or processed. (4.4.3),aR,tEttiqIka,1,4.4.4,kashika_4_4.rs:41,0,source_conditioned_relation_not_independent_nominal_count
b1c7c975e237098e18b7,tittiri,Hanti,What one kills. (4.4.35),Wak,tEttirika,1,4.4.35,kashika_4_4.rs:245,0,source_conditioned_relation_not_independent_nominal_count
6aab243e874af970b4f4,tittiri,TasyaVikara,Modification of this. (4.3.134),aR,tEttira,1,4.3.135,kashika_4_3.rs:427,0,source_conditioned_relation_not_independent_nominal_count
a92cad3aaef2436feeac,tittiri,TenaProktam,What is proclaimed by this person. (4.3.101),CaR,tEttirIya,1,4.3.102,kashika_4_3.rs:318,0,source_conditioned_relation_not_independent_nominal_count
f1a1728ae77b55e9e9b0,trapu,TasyaVikara,Modification of this. (4.3.134),aR,trApuza,1,4.3.138,kashika_4_3.rs:450,0,source_conditioned_relation_not_independent_nominal_count
500594504f830062b34c,tri,Avasana,Parts of which. (5.2.42),tayap,traya;tritaya,2,5.2.43,kashika_5_2.rs:271,0,source_conditioned_relation_not_independent_nominal_count
3d5ab61e508b0440501c,tri,Nimana,Given in exchange. (5.2.47),mayaw,trimaya,1,5.2.47,kashika_5_2.rs:288,0,source_conditioned_relation_not_independent_nominal_count
301ecd7411925a1ae13b,tri,Purana,Making full. (5.2.48),tIya,tftIya,1,5.2.55,kashika_5_2.rs:312,0,source_conditioned_relation_not_independent_nominal_count
294c72d6210df52612d3,tri,TenaKritam,What is bought with this. (5.1.37),kan,trika,1,5.1.37,kashika_5_1.rs:257,0,source_conditioned_relation_not_independent_nominal_count
6a73ad6be383e7f54c70,trigarta,TasyaVishayoDeshe,A domain of this. (4.2.52),vuY,trEgartaka,1,4.2.53,kashika_4_2.rs:235,0,source_conditioned_relation_not_independent_nominal_count
97995178088c118cb1f8,triguRa,PrayacchatiGarhyam,One who gives in a contemptible way. (4.4.30),Wak,trEguRika,1,4.4.30,kashika_4_4.rs:212,0,source_conditioned_relation_not_independent_nominal_count
966989a25da3aa047588,tsaru,TatraKushala,Skilled in this. (5.2.63),kan,tsaruka,1,5.2.64,kashika_5_2.rs:338,0,source_conditioned_relation_not_independent_nominal_count
58032587deca2b5ad32e,tugra,TatraBhava,Where this stays or exists. (4.3.53),Gan,tugriya,1,4.4.115,kashika_4_4.rs:705,0,source_conditioned_relation_not_independent_nominal_count
413ebcc48c1b70cf4cde,turAyaRa,TadVartayati,One performs this. (5.1.72),WaY,tOrAyaRika,1,5.1.18;5.1.72,kashika_5_1.rs:172;kashika_5_1.rs:455,1,source_conditioned_relation_not_independent_nominal_count
08614a771b183b21a41b,uKA,SamskrtamBhaksha,Food that is prepared with this vessel or medium. (4.2.16),yat,uKya,1,4.2.17,kashika_4_2.rs:37,0,source_conditioned_relation_not_independent_nominal_count
