operation_id,sanadi,relation,rule_refs,base_count_key,base_meaning_slp1,base_meaning_display,base_source_codes,base_citations_slp1,output_forms_slp1,semantic_eligibility_status,count_status,output_variant_count
causative,Ric,cause the base action or state,3.1.26,"[""02.0020"", ""meaning-883d27e2b0bc""]",varRe,वर्णे (varṇe),02.0020,piji~\,piYji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0020"", ""meaning-f7e0033b3f96""]",avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),02.0020,piji~\,piYji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0021"", ""meaning-883d27e2b0bc""]",varRe,वर्णे (varṇe),02.0021,pfji~\,pfYji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0022"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),02.0022,vfjI~\,varji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0023"", ""meaning-4e72b9b55d57""]",varjane,वर्जने (varjane),02.0023,vfji~\,vfYji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0024"", ""meaning-16660739c5e3""]",samparcane,सम्पर्चने (samparcane),02.0024,pfcI~\,parci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0025"", ""meaning-0fcfb4d8ad53""]",prARigarBavimocane;prARiprasave,प्राणिगर्भविमोचने (prāṇigarbhavimocane);प्राणिप्रसवे (prāṇiprasave),02.0025;04.0027,zUN,sAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0026"", ""meaning-a4fa07c9086e""]",svapne,स्वप्ने (svapne),02.0026,SIN,SAyi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0027"", ""meaning-556538b5a417""]",amiSraRe,अमिश्रणे (amiśraṇe),02.0027,yu,yAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0027"", ""meaning-6f8d0986f973""]",miSraRe,मिश्रणे (miśraṇe),02.0027,yu,yAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0028"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),02.0028,ru,rAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0029"", ""meaning-3bf7963ee53c""]",hiMsAyAm,हिंसायाम् (hiṃsāyām),02.0029,tu\,tAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0029"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),02.0029,tu\,tAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0029"", ""meaning-7e172f9d8575""]",vfdDO,वृद्धौ (vṛddhau),02.0029,tu\,tAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0030"", ""meaning-388ca6564d81""]",stutO,स्तुतौ (stutau),02.0030,Ru,nAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0031"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),02.0031,wukzu,kzAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0032"", ""meaning-d40ffcd5426e""]",tejane,तेजने (tejane),02.0032,kzRu,kzRAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0033"", ""meaning-7f40d6a1ba16""]",prasravaRe,प्रस्रवणे (prasravaṇe),02.0033,zRu,snAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0034"", ""meaning-abda6f362365""]",AcCAdane,आच्छादने (ācchādane),02.0034,UrRuY,UrRAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0035"", ""meaning-c8b6c5dece78""]",aBigamane,अभिगमने (abhigamane),02.0035,dyu\,dyAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0037"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),02.0037,ku\,kAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0038"", ""meaning-388ca6564d81""]",stutO,स्तुतौ (stutau),02.0038,zwu\Y,stAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0039"", ""meaning-24b37b2743da""]",vyaktAyAM vAci,व्यक्तायां वाचि (vyaktāyāṃ vāci),02.0039,brUY,vAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0040"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),02.0040,i\R,gAmi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0041"", ""meaning-7d1ea56b4ecd""]",aDyayane,अध्ययने (adhyayane),02.0041,i\N,aDyApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0042"", ""meaning-5f776bf60821""]",smaraRe,स्मरणे (smaraṇe),02.0042,i\k,aDigAmi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-0563d826057f""]",vyAptO,व्याप्तौ (vyāptau),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-10c71a70cd57""]",asane,असने (asane),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-7ba414f5e3c0""]",kAntO,कान्तौ (kāntau),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-7cd7d2a1fce1""]",KAdane,खादने (khādane),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0043"", ""meaning-b23eab757d13""]",prajanane,प्रजनने (prajanane),02.0043,vI\,vApi;vAyi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0044"", ""meaning-f532c8290972""]",prApaRe,प्रापणे (prāpaṇe),02.0044,yA\,yApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0045"", ""meaning-38d36882dbb5""]",ganDane,गन्धने (gandhane),02.0045,vA\,vAji;vApi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0045"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),02.0045,vA\,vAji;vApi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0046"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),02.0046,BA\,BApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0047"", ""meaning-96d2e0c4f26c""]",SOce,शौचे (śauce),02.0047,zRA\,snApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0048"", ""meaning-d2008aed7427""]",pAke,पाके (pāke),02.0048,SrA\,SrApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0049"", ""meaning-3a02148e044f""]",kutsite gamane,कुत्सिते गमने (kutsite gamane),02.0049,drA\,drApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0050"", ""meaning-943364736a74""]",BakzaRe,भक्षणे (bhakṣaṇe),02.0050,psA\,psApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0051"", ""meaning-0ce6231987c9""]",rakzaRe,रक्षणे (rakṣaṇe),02.0051,pA\,pAli,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0052"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),02.0052,rA\,rApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0053"", ""meaning-57eea3ba0513""]",AdAne,आदाने (ādāne),02.0053,lA\,lAli;lApi,pending,not_admitted,2
causative,Ric,cause the base action or state,3.1.26,"[""02.0054"", ""meaning-293bd91852a3""]",lavane,लवने (lavane),02.0054,dA\p,dApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0055"", ""meaning-3fa123046841""]",prakaTane,प्रकथने (prakathane),02.0055,KyA\,KyApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0056"", ""meaning-d763b2fae9b6""]",pUraRe,पूरणे (pūraṇe),02.0056,prA\,prApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0057"", ""meaning-8b8700ed2466""]",mAne,माने (māne),02.0057,mA\,mApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0058"", ""meaning-6c1cf9a54ef6""]",pariBAzaRe,परिभाषणे (paribhāṣaṇe),02.0058;10.0380,va\ca~,vAci,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0059"", ""meaning-b8db2a479911""]",jYAne,ज्ञाने (jñāne),02.0059,vida~,vedi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0060"", ""meaning-9b7befdcf8ca""]",Buvi,भुवि (bhuvi),02.0060,asa~,BAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0061"", ""meaning-182e7822b614""]",SOce;SudDO,शुद्धौ (śuddhau);शौचे (śauce),02.0061;10.0386,mfjU~,mArji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0062"", ""meaning-3519e2256b03""]",aSruvimocane,अश्रुविमोचने (aśruvimocane),02.0062,rudi~r,rodi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0063"", ""meaning-8c2f4da7aeef""]",Saye,शये (śaye),02.0063,Yizva\pa~,svApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0064"", ""meaning-8f0940e4608a""]",prARane,प्राणने (prāṇane),02.0064,Svasa~,SvAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0065"", ""meaning-8f0940e4608a""]",prARane,प्राणने (prāṇane),02.0065,ana~,Ani,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0066"", ""meaning-c4fb6cadc504""]",Bakze,भक्षे (bhakṣe),02.0066,jakza~,jakzi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0066"", ""meaning-dd4a01bcb5d7""]",hasane,हसने (hasane),02.0066,jakza~,jakzi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0067"", ""meaning-116af7dadb06""]",nidrAkzaye,निद्राक्षये (nidrākṣaye),02.0067,jAgf,jAgari,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0068"", ""meaning-aa8d8698dbb9""]",durgatO,दुर्गतौ (durgatau),02.0068,daridrA,daridrApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0069"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),02.0069,cakAsf~,cakAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0070"", ""meaning-9295da01b102""]",anuSizwO,अनुशिष्टौ (anuśiṣṭau),02.0070,SAsu~,SAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0071"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),02.0071,dIDIN,diyi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0071"", ""meaning-f38ca9c22f32""]",devane,देवने (devane),02.0071,dIDIN,diyi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-0563d826057f""]",vyAptO,व्याप्तौ (vyāptau),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-10c71a70cd57""]",asane,असने (asane),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-7ba414f5e3c0""]",kAntO,कान्तौ (kāntau),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-7cd7d2a1fce1""]",KAdane,खादने (khādane),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0072"", ""meaning-b23eab757d13""]",prajanane,प्रजनने (prajanane),02.0072,vevIN,vayi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0073"", ""meaning-a4fa07c9086e""]",svapne,स्वप्ने (svapne),02.0073,zasa~,sAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0074"", ""meaning-a4fa07c9086e""]",svapne,स्वप्ने (svapne),02.0074,zasti~,saMsti,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0075"", ""meaning-7ba414f5e3c0""]",kAntO,कान्तौ (kāntau),02.0075,vaSa~,vASi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""02.0077"", ""meaning-2bc418d8f2c8""]",apanayane,अपनयने (apanayane),02.0077,hnu\N,hnAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0001"", ""meaning-12098753fdb8""]",adane,अदने (adane),03.0001,hu\,hAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0001"", ""meaning-57eea3ba0513""]",AdAne,आदाने (ādāne),03.0001,hu\,hAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0001"", ""meaning-6aee88eda8c6""]",prIRane,प्रीणने (prīṇane),03.0001,hu\,hAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0001"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),03.0001,hu\,hAvi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0002"", ""meaning-9d2ac4ce5ff0""]",Baye,भये (bhaye),03.0002,YiBI\,BApi;BAyi;BIzi,pending,not_admitted,3
causative,Ric,cause the base action or state,3.1.26,"[""03.0003"", ""meaning-efe5cd67fe74""]",lajjAyAm,लज्जायाम् (lajjāyām),03.0003,hrI\,hrepi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0004"", ""meaning-d763b2fae9b6""]",pUraRe,पूरणे (pūraṇe),03.0004;09.0022;10.0022,pF,pAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0004"", ""meaning-f88d70c1579d""]",pAlane,पालने (pālane),03.0004;09.0022,pF,pAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0005"", ""meaning-d763b2fae9b6""]",pUraRe,पूरणे (pūraṇe),03.0005,pf\,pAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0005"", ""meaning-f88d70c1579d""]",pAlane,पालने (pālane),03.0005,pf\,pAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0006"", ""meaning-545ff1e69741""]",pozaRe,पोषणे (poṣaṇe),03.0006,quBf\Y,BAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0006"", ""meaning-bb23f8c5982d""]",DAraRe,धारणे (dhāraṇe),03.0006,quBf\Y,BAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0007"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),03.0007,mA\N,mApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0007"", ""meaning-8b8700ed2466""]",mAne,माने (māne),03.0007,mA\N,mApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0008"", ""meaning-5fa3d59b62c4""]",gatO,गतौ (gatau),03.0008,o~hA\N,hApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0009"", ""meaning-7c4ba67b4987""]",tyAge,त्यागे (tyāge),03.0009,o~hA\k,hApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0010"", ""meaning-a71280a34aa6""]",dAne,दाने (dāne),03.0010,qudA\Y,dApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0011"", ""meaning-545ff1e69741""]",pozaRe,पोषणे (poṣaṇe),03.0011,quDA\Y,DApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0011"", ""meaning-bb23f8c5982d""]",DAraRe,धारणे (dhāraṇe),03.0011,quDA\Y,DApi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0012"", ""meaning-545ff1e69741""]",pozaRe,पोषणे (poṣaṇe),03.0012,Ri\ji~^r,neji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0012"", ""meaning-96d2e0c4f26c""]",SOce,शौचे (śauce),03.0012,Ri\ji~^r,neji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0013"", ""meaning-b82cc3421ccc""]",pfTagBAve,पृथग्भावे (pṛthagbhāve),03.0013,vi\ji~^r,veji,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0014"", ""meaning-0563d826057f""]",vyAptO,व्याप्तौ (vyāptau),03.0014,vi\zx~^,vezi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0015"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),03.0015,Gf\,GAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0015"", ""meaning-dd1adc78b9c7""]",kzaraRe,क्षरणे (kṣaraṇe),03.0015,Gf\,GAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0016"", ""meaning-7bd9d1d9c8d2""]",prasahyakaraRe,प्रसह्यकरणे (prasahyakaraṇe),03.0016,hf\,hAri,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0019"", ""meaning-419b680bba71""]",Bartsane,भर्त्सने (bhartsane),03.0019,Basa~,BAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0019"", ""meaning-7345560b9c17""]",dIptO,दीप्तौ (dīptau),03.0019,Basa~,BAsi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0020"", ""meaning-b8db2a479911""]",jYAne,ज्ञाने (jñāne),03.0020,ki\,kAyi,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0021"", ""meaning-b8db2a479911""]",jYAne,ज्ञाने (jñāne),03.0021,kita~,keti,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0022"", ""meaning-db634adbf0d3""]",tvaraRe,त्वरणे (tvaraṇe),03.0022,tura~,tori,pending,not_admitted,1
causative,Ric,cause the base action or state,3.1.26,"[""03.0023"", ""meaning-2dcb1894fd9b""]",Sabde,शब्दे (śabde),03.0023,Diza~,Dezi,pending,not_admitted,1
