source_code,meaning_id,provisional_word_id,gana,citation_slp1,meaning_slp1,meaning_display,status,source_gloss_slp1,source_line,source_url,meaning_evidence,cross_reference_evidence,entry_completeness,count_key,identity_batch_review_id,normalized_citation_slp1,normalized_meaning_slp1,normalized_count_key,record_kind,reconciliation_id
01.0199,meaning-ee6ad5009864,01.0199,1,zwuca~\,prasAde,प्रसादे (prasāde),source_assignment_pending_lexical_review,prasAde,200,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0199"", ""meaning-ee6ad5009864""]",,zwuca~\,prasAde,"[""01.0199"", ""meaning-ee6ad5009864""]",lexical,
01.0200,meaning-5fa3d59b62c4,01.0200,1,fja~\,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatisTAnArjanopArjanezu,201,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0200"", ""meaning-5fa3d59b62c4""]",,fja~\,gatO,"[""01.0200"", ""meaning-5fa3d59b62c4""]",lexical,
01.0200,meaning-c181e82a6fb2,01.0200,1,fja~\,sTAne,स्थाने (sthāne),source_assignment_pending_lexical_review,gatisTAnArjanopArjanezu,201,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0200"", ""meaning-c181e82a6fb2""]",,fja~\,sTAne,"[""01.0200"", ""meaning-c181e82a6fb2""]",lexical,
01.0200,meaning-fec94d3f9774,01.0200,1,fja~\,arjane,अर्जने (arjane),source_assignment_pending_lexical_review,gatisTAnArjanopArjanezu,201,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0200"", ""meaning-fec94d3f9774""]",,fja~\,arjane,"[""01.0200"", ""meaning-fec94d3f9774""]",lexical,
01.0200,meaning-e477550c3b40,01.0200,1,fja~\,upArjane,उपार्जने (upārjane),source_assignment_pending_lexical_review,gatisTAnArjanopArjanezu,201,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0200"", ""meaning-e477550c3b40""]",,fja~\,upArjane,"[""01.0200"", ""meaning-e477550c3b40""]",lexical,
01.0201,meaning-b304649056dc,01.0201,1,fji~\,Barjane,भर्जने (bharjane),source_assignment_pending_lexical_review,Barjane,202,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0201"", ""meaning-b304649056dc""]",,fji~\,Barjane,"[""01.0201"", ""meaning-b304649056dc""]",lexical,
01.0202,meaning-b304649056dc,01.0202,1,BfjI~\,Barjane,भर्जने (bharjane),source_assignment_pending_lexical_review,Barjane,203,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0202"", ""meaning-b304649056dc""]",,BfjI~\,Barjane,"[""01.0202"", ""meaning-b304649056dc""]",lexical,
01.0203,meaning-7345560b9c17,01.0203,1,ejf~\,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,dIptO,204,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0203"", ""meaning-7345560b9c17""]",,ejf~\,dIptO,"[""01.0203"", ""meaning-7345560b9c17""]",lexical,
01.0204,meaning-7345560b9c17,01.0204,1,Brejf~\,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,dIptO,205,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0204"", ""meaning-7345560b9c17""]",,Brejf~\,dIptO,"[""01.0204"", ""meaning-7345560b9c17""]",lexical,
01.0205,meaning-7345560b9c17,01.0205,1,BrAjf~\,dIptO,दीप्तौ (dīptau),source_assignment_pending_lexical_review,dIptO,206,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0205"", ""meaning-7345560b9c17""]",,BrAjf~\,dIptO,"[""01.0205"", ""meaning-7345560b9c17""]",lexical,
01.0206,meaning-f0e843d6616f,01.0206,1,kAqf~\,anAdare,अनादरे (anādare),source_assignment_pending_lexical_review,anAdare,207,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0206"", ""meaning-f0e843d6616f""]",,kAqf~\,anAdare,"[""01.0206"", ""meaning-f0e843d6616f""]",lexical,
01.0207,meaning-5fa3d59b62c4,01.0207,1,Ija~\,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatikutsanayoH,208,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0207"", ""meaning-5fa3d59b62c4""]",,Ija~\,gatO,"[""01.0207"", ""meaning-5fa3d59b62c4""]",lexical,
01.0207,meaning-8a0e4dd1754b,01.0207,1,Ija~\,kutsAyAm,कुत्सायाम् (kutsāyām),source_assignment_pending_lexical_review,gatikutsanayoH,208,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0207"", ""meaning-8a0e4dd1754b""]",,Ija~\,kutsAyAm,"[""01.0207"", ""meaning-8a0e4dd1754b""]",lexical,
01.0208,meaning-b802243c84a6,01.0208,1,pebf~\,sevane,सेवने (sevane),source_assignment_pending_lexical_review,sevane,209,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0208"", ""meaning-b802243c84a6""]",,pebf~\,sevane,"[""01.0208"", ""meaning-b802243c84a6""]",lexical,
01.0209,meaning-b802243c84a6,01.0209,1,plebf~\,sevane,सेवने (sevane),source_assignment_pending_lexical_review,sevane,210,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0209"", ""meaning-b802243c84a6""]",,plebf~\,sevane,"[""01.0209"", ""meaning-b802243c84a6""]",lexical,
01.0210,meaning-3cfd754b3668,01.0210,1,Suca~,Soke,शोके (śoke),source_assignment_pending_lexical_review,Soke,211,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0210"", ""meaning-3cfd754b3668""]",,Suca~,Soke,"[""01.0210"", ""meaning-3cfd754b3668""]",lexical,
01.0211,meaning-d3774f8674cb,01.0211,1,kuca~,Sabde tAre,शब्दे तारे (śabde tāre),source_assignment_pending_lexical_review,Sabde tAre,212,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0211"", ""meaning-d3774f8674cb""]",IR103,kuca~,Sabde tAre,"[""01.0211"", ""meaning-d3774f8674cb""]",lexical,
01.0212,meaning-5fa3d59b62c4,01.0212,1,kunca~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,213,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0212"", ""meaning-5fa3d59b62c4""]",,kunca~,gatO,"[""01.0212"", ""meaning-5fa3d59b62c4""]",lexical,
01.0212,meaning-2fb8a980f690,01.0212,1,kunca~,kOwilye,कौटिल्ये (kauṭilye),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,213,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0212"", ""meaning-2fb8a980f690""]",,kunca~,kOwilye,"[""01.0212"", ""meaning-2fb8a980f690""]",lexical,
01.0212,meaning-281d6ceca229,01.0212,1,kunca~,alpIBAve,अल्पीभावे (alpībhāve),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,213,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0212"", ""meaning-281d6ceca229""]",,kunca~,alpIBAve,"[""01.0212"", ""meaning-281d6ceca229""]",lexical,
01.0213,meaning-5fa3d59b62c4,01.0213,1,krunca~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,214,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0213"", ""meaning-5fa3d59b62c4""]",,krunca~,gatO,"[""01.0213"", ""meaning-5fa3d59b62c4""]",lexical,
01.0213,meaning-2fb8a980f690,01.0213,1,krunca~,kOwilye,कौटिल्ये (kauṭilye),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,214,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0213"", ""meaning-2fb8a980f690""]",,krunca~,kOwilye,"[""01.0213"", ""meaning-2fb8a980f690""]",lexical,
01.0213,meaning-281d6ceca229,01.0213,1,krunca~,alpIBAve,अल्पीभावे (alpībhāve),source_assignment_pending_lexical_review,gatikOwilyAlpIBAvayoH,214,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0213"", ""meaning-281d6ceca229""]",,krunca~,alpIBAve,"[""01.0213"", ""meaning-281d6ceca229""]",lexical,
01.0214,meaning-2bc418d8f2c8,01.0214,1,lunca~,apanayane,अपनयने (apanayane),source_assignment_pending_lexical_review,apanayane,215,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0214"", ""meaning-2bc418d8f2c8""]",,lunca~,apanayane,"[""01.0214"", ""meaning-2bc418d8f2c8""]",lexical,
01.0215,meaning-5fa3d59b62c4,01.0215,1,ancu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatipUjanayoH,216,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0215"", ""meaning-5fa3d59b62c4""]",IR35,ancu~,gatO,"[""01.0215"", ""meaning-5fa3d59b62c4""]",lexical,
01.0215,meaning-ce196a1fe316,01.0215,1,ancu~,pUjane,पूजने (pūjane),source_assignment_pending_lexical_review,gatipUjanayoH,216,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0215"", ""meaning-ce196a1fe316""]",IR35,ancu~,pUjane,"[""01.0215"", ""meaning-ce196a1fe316""]",lexical,
01.0216,meaning-5fa3d59b62c4,01.0216,1,vancu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,217,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0216"", ""meaning-5fa3d59b62c4""]",IR198,vancu~,gatO,"[""01.0216"", ""meaning-5fa3d59b62c4""]",lexical,
01.0217,meaning-5fa3d59b62c4,01.0217,1,cancu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,218,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0217"", ""meaning-5fa3d59b62c4""]",,cancu~,gatO,"[""01.0217"", ""meaning-5fa3d59b62c4""]",lexical,
01.0218,meaning-5fa3d59b62c4,01.0218,1,tancu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,219,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0218"", ""meaning-5fa3d59b62c4""]",,tancu~,gatO,"[""01.0218"", ""meaning-5fa3d59b62c4""]",lexical,
01.0219,meaning-5fa3d59b62c4,01.0219,1,tvancu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,220,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0219"", ""meaning-5fa3d59b62c4""]",,tvancu~,gatO,"[""01.0219"", ""meaning-5fa3d59b62c4""]",lexical,
01.0220,meaning-5fa3d59b62c4,01.0220,1,mruncu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,221,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0220"", ""meaning-5fa3d59b62c4""]",,mruncu~,gatO,"[""01.0220"", ""meaning-5fa3d59b62c4""]",lexical,
01.0221,meaning-5fa3d59b62c4,01.0221,1,mluncu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,222,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0221"", ""meaning-5fa3d59b62c4""]",,mluncu~,gatO,"[""01.0221"", ""meaning-5fa3d59b62c4""]",lexical,
01.0222,meaning-5fa3d59b62c4,01.0222,1,mrucu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,223,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0222"", ""meaning-5fa3d59b62c4""]",,mrucu~,gatO,"[""01.0222"", ""meaning-5fa3d59b62c4""]",lexical,
01.0223,meaning-5fa3d59b62c4,01.0223,1,mlucu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,224,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0223"", ""meaning-5fa3d59b62c4""]",,mlucu~,gatO,"[""01.0223"", ""meaning-5fa3d59b62c4""]",lexical,
01.0224,meaning-5c9733f12152,01.0224,1,grucu~,steyakaraRe,स्तेयकरणे (steyakaraṇe),source_assignment_pending_lexical_review,steyakaraRe,225,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0224"", ""meaning-5c9733f12152""]",,grucu~,steyakaraRe,"[""01.0224"", ""meaning-5c9733f12152""]",lexical,
01.0225,meaning-5c9733f12152,01.0225,1,glucu~,steyakaraRe,स्तेयकरणे (steyakaraṇe),source_assignment_pending_lexical_review,steyakaraRe,226,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0225"", ""meaning-5c9733f12152""]",,glucu~,steyakaraRe,"[""01.0225"", ""meaning-5c9733f12152""]",lexical,
01.0226,meaning-5c9733f12152,01.0226,1,kuju~,steyakaraRe,स्तेयकरणे (steyakaraṇe),source_assignment_pending_lexical_review,steyakaraRe,227,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0226"", ""meaning-5c9733f12152""]",,kuju~,steyakaraRe,"[""01.0226"", ""meaning-5c9733f12152""]",lexical,
01.0227,meaning-5c9733f12152,01.0227,1,Kuju~,steyakaraRe,स्तेयकरणे (steyakaraṇe),source_assignment_pending_lexical_review,steyakaraRe,228,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0227"", ""meaning-5c9733f12152""]",,Kuju~,steyakaraRe,"[""01.0227"", ""meaning-5c9733f12152""]",lexical,
01.0228,meaning-5fa3d59b62c4,01.0228,1,gluncu~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,229,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0228"", ""meaning-5fa3d59b62c4""]",,gluncu~,gatO,"[""01.0228"", ""meaning-5fa3d59b62c4""]",lexical,
01.0229,meaning-5fa3d59b62c4,01.0229,1,zasja~,gatO,गतौ (gatau),source_assignment_pending_lexical_review,gatO,230,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0229"", ""meaning-5fa3d59b62c4""]",,zasja~,gatO,"[""01.0229"", ""meaning-5fa3d59b62c4""]",lexical,
01.0230,meaning-f7e0033b3f96,01.0230,1,guja~,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),source_assignment_pending_lexical_review,avyakte Sabde,231,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0230"", ""meaning-f7e0033b3f96""]",IR75,guja~,avyakte Sabde,"[""01.0230"", ""meaning-f7e0033b3f96""]",lexical,
01.0231,meaning-f7e0033b3f96,01.0231,1,guji~,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),source_assignment_pending_lexical_review,avyakte Sabde,232,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0231"", ""meaning-f7e0033b3f96""]",,guji~,avyakte Sabde,"[""01.0231"", ""meaning-f7e0033b3f96""]",lexical,
01.0232,meaning-a8644e0580a4,01.0232,1,arca~,pUjAyAm,पूजायाम् (pūjāyām),source_assignment_pending_lexical_review,pUjAyAm,233,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0232"", ""meaning-a8644e0580a4""]",IR36,arca~,pUjAyAm,"[""01.0232"", ""meaning-a8644e0580a4""]",lexical,
01.0233,meaning-f7e0033b3f96,01.0233,1,mleCa~,avyakte Sabde,अव्यक्ते शब्दे (avyakte śabde),source_assignment_pending_lexical_review,avyakte Sabde,234,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0233"", ""meaning-f7e0033b3f96""]",IR137,mleCa~,avyakte Sabde,"[""01.0233"", ""meaning-f7e0033b3f96""]",lexical,
01.0234,meaning-975c9f9c5b51,01.0234,1,laCa~,lakzaRe,लक्षणे (lakṣaṇe),source_assignment_pending_lexical_review,lakzaRe,235,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0234"", ""meaning-975c9f9c5b51""]",,laCa~,lakzaRe,"[""01.0234"", ""meaning-975c9f9c5b51""]",lexical,
01.0235,meaning-975c9f9c5b51,01.0235,1,lACi~,lakzaRe,लक्षणे (lakṣaṇe),source_assignment_pending_lexical_review,lakzaRe,236,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0235"", ""meaning-975c9f9c5b51""]",,lACi~,lakzaRe,"[""01.0235"", ""meaning-975c9f9c5b51""]",lexical,
01.0236,meaning-4d0ef93cc7a1,01.0236,1,vACi~,icCAyAm,इच्छायाम् (icchāyām),source_assignment_pending_lexical_review,icCAyAm,237,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0236"", ""meaning-4d0ef93cc7a1""]",,vACi~,icCAyAm,"[""01.0236"", ""meaning-4d0ef93cc7a1""]",lexical,
01.0237,meaning-79d30fdb993b,01.0237,1,ACi~,AyAme,आयामे (āyāme),source_assignment_pending_lexical_review,AyAme,238,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0237"", ""meaning-79d30fdb993b""]",,ACi~,AyAme,"[""01.0237"", ""meaning-79d30fdb993b""]",lexical,
01.0238,meaning-efe5cd67fe74,01.0238,1,hrICa~,lajjAyAm,लज्जायाम् (lajjāyām),source_assignment_pending_lexical_review,lajjAyAm,239,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0238"", ""meaning-efe5cd67fe74""]",,hrICa~,lajjAyAm,"[""01.0238"", ""meaning-efe5cd67fe74""]",lexical,
01.0239,meaning-2fb8a980f690,01.0239,1,hurCA~,kOwilye,कौटिल्ये (kauṭilye),source_assignment_pending_lexical_review,kOwilye,240,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0239"", ""meaning-2fb8a980f690""]",,hurCA~,kOwilye,"[""01.0239"", ""meaning-2fb8a980f690""]",lexical,
01.0240,meaning-f64295a2af6c,01.0240,1,murCA~,mohe,मोहे (mohe),source_assignment_pending_lexical_review,mohasamucCrAyayoH,241,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0240"", ""meaning-f64295a2af6c""]",,murCA~,mohe,"[""01.0240"", ""meaning-f64295a2af6c""]",lexical,
01.0240,meaning-0ccec38bfd14,01.0240,1,murCA~,samucCrAye,समुच्छ्राये (samucchrāye),source_assignment_pending_lexical_review,mohasamucCrAyayoH,241,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,enumerated_glosses,"[""01.0240"", ""meaning-0ccec38bfd14""]",,murCA~,samucCrAye,"[""01.0240"", ""meaning-0ccec38bfd14""]",lexical,
01.0241,meaning-92ce8dbae9b8,01.0241,1,sPurCA~,vistftO,विस्तृतौ (vistṛtau),source_assignment_pending_lexical_review,vistftO,242,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0241"", ""meaning-92ce8dbae9b8""]",,sPurCA~,vistftO,"[""01.0241"", ""meaning-92ce8dbae9b8""]",lexical,
01.0242,meaning-e94138b590ed,01.0242,1,yuCa~,pramAde,प्रमादे (pramāde),source_assignment_pending_lexical_review,pramAde,243,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0242"", ""meaning-e94138b590ed""]",,yuCa~,pramAde,"[""01.0242"", ""meaning-e94138b590ed""]",lexical,
01.0243,meaning-27632454bb31,01.0243,1,uCi~,uYCe,उञ्छे (uñche),source_assignment_pending_lexical_review,uYCe,244,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0243"", ""meaning-27632454bb31""]",IR193,uCi~,uYCe,"[""01.0243"", ""meaning-27632454bb31""]",lexical,
01.0244,meaning-b9318a41b007,01.0244,1,uCI~,vivAse,विवासे (vivāse),source_assignment_pending_lexical_review,vivAse,245,https://raw.githubusercontent.com/ambuda-org/vidyut/f3ba4167d40eebc4b3023d24e66867aa6a8cdb32/vidyut-prakriya/data/dhatupatha.tsv,,,single_gloss,"[""01.0244"", ""meaning-b9318a41b007""]",IR192,uCI~,vivAse,"[""01.0244"", ""meaning-b9318a41b007""]",lexical,
