base_count_key,source_codes,citations_slp1,meanings_slp1,domain_status,domain_basis,evidence_files,domain_marker_hits
"[""01.0706"", ""meaning-5fa3d59b62c4""]",01.0706,prezf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0707"", ""meaning-f7e0033b3f96""]",01.0707,rezf~\,avyakte Sabde,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0708"", ""meaning-f7e0033b3f96""]",01.0708,hezf~\,avyakte Sabde,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0709"", ""meaning-f7e0033b3f96""]",01.0709,hrezf~\,avyakte Sabde,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0710"", ""meaning-67166bfd9452""]",01.0710,kAsf~\,SabdakutsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0711"", ""meaning-7345560b9c17""]",01.0711,BAsf~\,dIptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0712"", ""meaning-2dcb1894fd9b""]",01.0712,RAsf~\,Sabde,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0713"", ""meaning-2dcb1894fd9b""]",01.0713,rAsf~\,Sabde,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0714"", ""meaning-2fb8a980f690""]",01.0714,Rasa~\,kOwilye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0715"", ""meaning-9d2ac4ce5ff0""]",01.0715,Byasa~\,Baye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0716"", ""meaning-4d0ef93cc7a1""]",01.0716,Sasi~\,icCAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0717"", ""meaning-12098753fdb8""]",01.0717,grasu~\,adane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0718"", ""meaning-12098753fdb8""]",01.0718,glasu~\,adane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0719"", ""meaning-b7d536d607be""]",01.0719,Iha~\,cezwAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0720"", ""meaning-7e172f9d8575""]",01.0720,vahi~\,vfdDO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0721"", ""meaning-7e172f9d8575""]",01.0721,mahi~\,vfdDO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0722"", ""meaning-5fa3d59b62c4""]",01.0722,ahi~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0723"", ""meaning-8a0e4dd1754b""]",01.0723,garha~\,kutsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0724"", ""meaning-8a0e4dd1754b""]",01.0724,galha~\,kutsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0725"", ""meaning-a8adce9b856f""]",01.0725,barha~\,prADAnye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0726"", ""meaning-a8adce9b856f""]",01.0726,balha~\,prADAnye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0727"", ""meaning-3bf7963ee53c""]",01.0727,varha~\,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0727"", ""meaning-6c1cf9a54ef6""]",01.0727,varha~\,pariBAzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0727"", ""meaning-abda6f362365""]",01.0727,varha~\,AcCAdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0728"", ""meaning-3bf7963ee53c""]",01.0728,valha~\,hiMsAyAm,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0728"", ""meaning-6c1cf9a54ef6""]",01.0728,valha~\,pariBAzaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0728"", ""meaning-abda6f362365""]",01.0728,valha~\,AcCAdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0729"", ""meaning-5fa3d59b62c4""]",01.0729,pliha~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0730"", ""meaning-52a2ffd5acb5""]",01.0730,vehf~\,prayatne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0731"", ""meaning-52a2ffd5acb5""]",01.0731,jehf~\,prayatne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0731"", ""meaning-5fa3d59b62c4""]",01.0731,jehf~\,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0732"", ""meaning-52a2ffd5acb5""]",01.0732,bAhf~\,prayatne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0733"", ""meaning-116af7dadb06""]",01.0733,drAhf~\,nidrAkzaye,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0733"", ""meaning-bb95b69210c3""]",01.0733,drAhf~\,nikzepe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0734"", ""meaning-7345560b9c17""]",01.0734;04.0058,kASf~\,dIptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0735"", ""meaning-841d3bc58324""]",01.0735,Uha~\,vitarke,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0736"", ""meaning-a1e0dd32df21""]",01.0736,gAhU~\,viloqane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0737"", ""meaning-28f6ffe94fb0""]",01.0737,gfhU~\,grahaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0738"", ""meaning-10715ca490c4""]",01.0738,glaha~\,apAdAne,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0738"", ""meaning-28f6ffe94fb0""]",01.0738,glaha~\,grahaRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0739"", ""meaning-accea2e337d0""]",01.0739,Gaza~\,kAntikaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0740"", ""meaning-accea2e337d0""]",01.0740,Guzi~\,kAntikaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0741"", ""meaning-64578eb7fa58""]",01.0741,Guzi~r,aviSabdane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0742"", ""meaning-0563d826057f""]",01.0742,akzU~,vyAptO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0743"", ""meaning-f2f56560c2ce""]",01.0743,takzU~,tanUkaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0744"", ""meaning-f2f56560c2ce""]",01.0744,tvakzU~,tanUkaraRe,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0745"", ""meaning-5b3b4eb5a8ec""]",01.0745,ukza~,secane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0746"", ""meaning-f88d70c1579d""]",01.0746,rakza~,pAlane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0747"", ""meaning-a1556fe270a4""]",01.0747,Rikza~,cumbane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0748"", ""meaning-5fa3d59b62c4""]",01.0748,trakza~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0749"", ""meaning-5fa3d59b62c4""]",01.0749,zwrakza~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0750"", ""meaning-5fa3d59b62c4""]",01.0750,tfkza~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0751"", ""meaning-5fa3d59b62c4""]",01.0751,zwfkza~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0752"", ""meaning-5fa3d59b62c4""]",01.0752,Rakza~,gatO,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0753"", ""meaning-0ce32571f69b""]",01.0753,vakza~,roze,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0753"", ""meaning-1685c224b9c2""]",01.0753,vakza~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0754"", ""meaning-1685c224b9c2""]",01.0754,mfkza~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0755"", ""meaning-1685c224b9c2""]",01.0755,mrakza~,saNGAte,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
"[""01.0756"", ""meaning-ffe5eac1a3bb""]",01.0756,takza~,tvacane,no_domain_restriction_found_in_cited_evidence,The currently cited evidence contains no explicit domain restriction; this is not affirmative proof of unrestricted use.,,[]
